Name,Price,Normal Price,Link
"Lenovo V14 G4 (2024), AMD Ryzen 3 7320U Quad Core - (8GB/512GB SSD/AMD Radeon Graphics 610M/Windows 11) Thin and Light Business Laptop/14 FHD Display/Silver/1.47 kg/MS Office 2021","24,800","₹75,000",https:amazon.in//Lenovo-V14-Ryzen-7320U-Quad/dp/B0DKG7KLMN/ref=sr_1_14?dib=eyJ2IjoiMSJ9.wP8-50EigEoi-zRMfROZwho_MIrocnyWOTGnHN1bUjOw1rYUgtwx4XgnamPllj1i0q16uHAfziMbNAUUd9SUNR-JY2lIYZyBloQTduyp3P93XDq8aErjoQFn9uWY4HacFFOvGlr8DNggin_y3If3t7CgLsa52GfavOI_-UCoTXIdKcTIhxRwonDiqq9rI-ecT3WD5CssVgeY5tvCAGMjthhcE_roZo0DETYKANUj2kE3UDqcipBOkImMpyu2OXDDL5B1wbpJSK8ygFW4IDsUXTe_bwga2mphw5U-ghccSgkpf6_BSWgKU5c2dH7SD8jUlyr82c_Nr01V2skcZRWznO3xEx1LLsAmRgK8dhI99Wo.RKYKqL5HlwYBmZDCcahNEBwRhl9akFXDXrPdSqkemj4&dib_tag=se&keywords=laptops&qid=1736962234&s=computers&sr=1-14&xpid=9x5mw5HGXik4p
"Acer Aspire Lite 12th Gen Intel Core i5-12450H Thin and Light Laptop (Windows11Home/16GB RAM/512GB SSD/MSO) AL15-52H, 39.62cm (15.6"") IPS Full HD, Backlit Keyboard, Pure Silver, 1.7KG","45,990","₹66,999",https:amazon.in//Acer-i5-12450H-Windows11Home-AL15-52H-Keyboard/dp/B0DDL495SX/ref=sr_1_15?dib=eyJ2IjoiMSJ9.wP8-50EigEoi-zRMfROZwho_MIrocnyWOTGnHN1bUjOw1rYUgtwx4XgnamPllj1i0q16uHAfziMbNAUUd9SUNR-JY2lIYZyBloQTduyp3P93XDq8aErjoQFn9uWY4HacFFOvGlr8DNggin_y3If3t7CgLsa52GfavOI_-UCoTXIdKcTIhxRwonDiqq9rI-ecT3WD5CssVgeY5tvCAGMjthhcE_roZo0DETYKANUj2kE3UDqcipBOkImMpyu2OXDDL5B1wbpJSK8ygFW4IDsUXTe_bwga2mphw5U-ghccSgkpf6_BSWgKU5c2dH7SD8jUlyr82c_Nr01V2skcZRWznO3xEx1LLsAmRgK8dhI99Wo.RKYKqL5HlwYBmZDCcahNEBwRhl9akFXDXrPdSqkemj4&dib_tag=se&keywords=laptops&qid=1736962234&s=computers&sr=1-15&xpid=9x5mw5HGXik4p
"Dell {Smartchoice} G15-5530 Core i5-13450HX| NVIDIA RTX 3050, 6GB (16GB RAM|1TB SSD, FHD|Window 11|MS Office' 21|15.6"" (39.62cm)|Dark Shadow Grey|2.65Kg|Gaming Laptop","72,990","₹1,05,398",https:amazon.in//Dell-Smartchoice-G15-5530-Gaming-i5-13450HX/dp/B0CRKXDX83/ref=sr_1_16?dib=eyJ2IjoiMSJ9.wP8-50EigEoi-zRMfROZwho_MIrocnyWOTGnHN1bUjOw1rYUgtwx4XgnamPllj1i0q16uHAfziMbNAUUd9SUNR-JY2lIYZyBloQTduyp3P93XDq8aErjoQFn9uWY4HacFFOvGlr8DNggin_y3If3t7CgLsa52GfavOI_-UCoTXIdKcTIhxRwonDiqq9rI-ecT3WD5CssVgeY5tvCAGMjthhcE_roZo0DETYKANUj2kE3UDqcipBOkImMpyu2OXDDL5B1wbpJSK8ygFW4IDsUXTe_bwga2mphw5U-ghccSgkpf6_BSWgKU5c2dH7SD8jUlyr82c_Nr01V2skcZRWznO3xEx1LLsAmRgK8dhI99Wo.RKYKqL5HlwYBmZDCcahNEBwRhl9akFXDXrPdSqkemj4&dib_tag=se&keywords=laptops&qid=1736962234&s=computers&sr=1-16&xpid=9x5mw5HGXik4p
"Acer Aspire 3 Intel Core i3-N305 Processor Laptop with 35.56 cm (14"") Full HD LED-Backlit IPS Display (8 GB RAM/512 GB SSD/Intel Graphics/Win11 Home/38Wh) A324-31, Steel Gray, 1.45KG","27,990","₹41,990",https:amazon.in//Acer-Processor-LED-Backlit-Graphics-A324-31/dp/B0DF2XN36M/ref=sr_1_17?dib=eyJ2IjoiMSJ9.wP8-50EigEoi-zRMfROZwho_MIrocnyWOTGnHN1bUjOw1rYUgtwx4XgnamPllj1i0q16uHAfziMbNAUUd9SUNR-JY2lIYZyBloQTduyp3P93XDq8aErjoQFn9uWY4HacFFOvGlr8DNggin_y3If3t7CgLsa52GfavOI_-UCoTXIdKcTIhxRwonDiqq9rI-ecT3WD5CssVgeY5tvCAGMjthhcE_roZo0DETYKANUj2kE3UDqcipBOkImMpyu2OXDDL5B1wbpJSK8ygFW4IDsUXTe_bwga2mphw5U-ghccSgkpf6_BSWgKU5c2dH7SD8jUlyr82c_Nr01V2skcZRWznO3xEx1LLsAmRgK8dhI99Wo.RKYKqL5HlwYBmZDCcahNEBwRhl9akFXDXrPdSqkemj4&dib_tag=se&keywords=laptops&qid=1736962234&s=computers&sr=1-17&xpid=9x5mw5HGXik4p
"HP Laptop 255 G9 AMD Ryzen 3 3250U Dual Core - (8GB/512GB SSD/AMD Radeon Graphics) Thin and Light Business Laptop/15.6"" (39.62cm)/Black/1.47 kg","25,600","₹53,500",https:amazon.in//HP-Laptop-255-G9-Ryzen/dp/B0DJCWBY7G/ref=sr_1_18?dib=eyJ2IjoiMSJ9.wP8-50EigEoi-zRMfROZwho_MIrocnyWOTGnHN1bUjOw1rYUgtwx4XgnamPllj1i0q16uHAfziMbNAUUd9SUNR-JY2lIYZyBloQTduyp3P93XDq8aErjoQFn9uWY4HacFFOvGlr8DNggin_y3If3t7CgLsa52GfavOI_-UCoTXIdKcTIhxRwonDiqq9rI-ecT3WD5CssVgeY5tvCAGMjthhcE_roZo0DETYKANUj2kE3UDqcipBOkImMpyu2OXDDL5B1wbpJSK8ygFW4IDsUXTe_bwga2mphw5U-ghccSgkpf6_BSWgKU5c2dH7SD8jUlyr82c_Nr01V2skcZRWznO3xEx1LLsAmRgK8dhI99Wo.RKYKqL5HlwYBmZDCcahNEBwRhl9akFXDXrPdSqkemj4&dib_tag=se&keywords=laptops&qid=1736962234&s=computers&sr=1-18&xpid=9x5mw5HGXik4p
"Dell 15 [Smartchoice] Intel Core i3-1215U Processor, 12th Gen (8GB RAM/512GB SSD/FHD/Window 11/MS Office' 21/15""(38 cm) Display/15 Month McAfee/Black/1.69kg Thin & Light Laptop","33,990","₹49,120",https:amazon.in//Dell-Smartchoice-i3-1215U-Processor-Spill-Resistant/dp/B0BQJ68HHC/ref=sr_1_19?dib=eyJ2IjoiMSJ9.wP8-50EigEoi-zRMfROZwho_MIrocnyWOTGnHN1bUjOw1rYUgtwx4XgnamPllj1i0q16uHAfziMbNAUUd9SUNR-JY2lIYZyBloQTduyp3P93XDq8aErjoQFn9uWY4HacFFOvGlr8DNggin_y3If3t7CgLsa52GfavOI_-UCoTXIdKcTIhxRwonDiqq9rI-ecT3WD5CssVgeY5tvCAGMjthhcE_roZo0DETYKANUj2kE3UDqcipBOkImMpyu2OXDDL5B1wbpJSK8ygFW4IDsUXTe_bwga2mphw5U-ghccSgkpf6_BSWgKU5c2dH7SD8jUlyr82c_Nr01V2skcZRWznO3xEx1LLsAmRgK8dhI99Wo.RKYKqL5HlwYBmZDCcahNEBwRhl9akFXDXrPdSqkemj4&dib_tag=se&keywords=laptops&qid=1736962234&s=computers&sr=1-19&xpid=9x5mw5HGXik4p
"HP 15s, 12th Gen Intel Core i3-1215U, 8GB DDR4, 512GB SSD, (Win 11, Office 21, Silver, 1.69kg) Anti-glare, Micro-edge, 15.6-inch(39.6cm) FHD laptop, Intel UHD Graphics, HD camera, Backlit KB, fq5327tu","35,990","₹51,134",https:amazon.in//HP-i3-1215U-15-6-inch-Graphics-Speakers/dp/B0BP2M7CCS/ref=sr_1_2?dib=eyJ2IjoiMSJ9.wP8-50EigEoi-zRMfROZwho_MIrocnyWOTGnHN1bUjOw1rYUgtwx4XgnamPllj1i0q16uHAfziMbNAUUd9SUNR-JY2lIYZyBloQTduyp3P93XDq8aErjoQFn9uWY4HacFFOvGlr8DNggin_y3If3t7CgLsa52GfavOI_-UCoTXIdKcTIhxRwonDiqq9rI-ecT3WD5CssVgeY5tvCAGMjthhcE_roZo0DETYKANUj2kE3UDqcipBOkImMpyu2OXDDL5B1wbpJSK8ygFW4IDsUXTe_bwga2mphw5U-ghccSgkpf6_BSWgKU5c2dH7SD8jUlyr82c_Nr01V2skcZRWznO3xEx1LLsAmRgK8dhI99Wo.RKYKqL5HlwYBmZDCcahNEBwRhl9akFXDXrPdSqkemj4&dib_tag=se&keywords=laptops&qid=1736962234&s=computers&sr=1-2&xpid=9x5mw5HGXik4p
(Refurbished) Lenovo ThinkPad 8th Gen Intel Core i5 Thin & Light HD Laptop (16 GB DDR4 RAM/512 GB SSD/14 (35.6 cm) HD/Windows 11/MS Office/WiFi/Bluetooth 4.1/Webcam/Intel Graphics),"18,480","₹58,999",https:amazon.in//Refurbished-Lenovo-ThinkPad-Bluetooth-Graphics/dp/B0DMTPY8PJ/ref=sr_1_20?dib=eyJ2IjoiMSJ9.wP8-50EigEoi-zRMfROZwho_MIrocnyWOTGnHN1bUjOw1rYUgtwx4XgnamPllj1i0q16uHAfziMbNAUUd9SUNR-JY2lIYZyBloQTduyp3P93XDq8aErjoQFn9uWY4HacFFOvGlr8DNggin_y3If3t7CgLsa52GfavOI_-UCoTXIdKcTIhxRwonDiqq9rI-ecT3WD5CssVgeY5tvCAGMjthhcE_roZo0DETYKANUj2kE3UDqcipBOkImMpyu2OXDDL5B1wbpJSK8ygFW4IDsUXTe_bwga2mphw5U-ghccSgkpf6_BSWgKU5c2dH7SD8jUlyr82c_Nr01V2skcZRWznO3xEx1LLsAmRgK8dhI99Wo.RKYKqL5HlwYBmZDCcahNEBwRhl9akFXDXrPdSqkemj4&dib_tag=se&keywords=laptops&qid=1736962234&s=computers&sr=1-20&xpid=9x5mw5HGXik4p
"Dell 15 Thin & Light Laptop, Windows 11 Home, Intel Core i5-1235U Processor, 8GB RAM + 512GB SSD, 15.6"" FHD Window 11 + Mso '21, 15 Month Mcafee, Spill-Resistant Keyboard, Black, 1.66Kg","43,490","₹62,002",https:amazon.in//Dell-i5-1235U-Processor-Antivirus-Spill-Resistant/dp/B0CSG4G18G/ref=sr_1_21?dib=eyJ2IjoiMSJ9.wP8-50EigEoi-zRMfROZwho_MIrocnyWOTGnHN1bUjOw1rYUgtwx4XgnamPllj1i0q16uHAfziMbNAUUd9SUNR-JY2lIYZyBloQTduyp3P93XDq8aErjoQFn9uWY4HacFFOvGlr8DNggin_y3If3t7CgLsa52GfavOI_-UCoTXIdKcTIhxRwonDiqq9rI-ecT3WD5CssVgeY5tvCAGMjthhcE_roZo0DETYKANUj2kE3UDqcipBOkImMpyu2OXDDL5B1wbpJSK8ygFW4IDsUXTe_bwga2mphw5U-ghccSgkpf6_BSWgKU5c2dH7SD8jUlyr82c_Nr01V2skcZRWznO3xEx1LLsAmRgK8dhI99Wo.RKYKqL5HlwYBmZDCcahNEBwRhl9akFXDXrPdSqkemj4&dib_tag=se&keywords=laptops&qid=1736962234&s=computers&sr=1-21&xpid=9x5mw5HGXik4p
"Dell Inspiron 15 3535 Laptop – 15.6 inch FHD (39.62cm) Display, AMD Ryzen 3 7320U Processor, 8 GB RAM, 512 GB SSD, Carbon Black, 1.67 Kg, Lightweight and Portable","29,990","₹38,747",https:amazon.in//Dell-Inspiron-3535-Laptop-Lightweight/dp/B0DG5CY2Y2/ref=sr_1_22?dib=eyJ2IjoiMSJ9.wP8-50EigEoi-zRMfROZwho_MIrocnyWOTGnHN1bUjOw1rYUgtwx4XgnamPllj1i0q16uHAfziMbNAUUd9SUNR-JY2lIYZyBloQTduyp3P93XDq8aErjoQFn9uWY4HacFFOvGlr8DNggin_y3If3t7CgLsa52GfavOI_-UCoTXIdKcTIhxRwonDiqq9rI-ecT3WD5CssVgeY5tvCAGMjthhcE_roZo0DETYKANUj2kE3UDqcipBOkImMpyu2OXDDL5B1wbpJSK8ygFW4IDsUXTe_bwga2mphw5U-ghccSgkpf6_BSWgKU5c2dH7SD8jUlyr82c_Nr01V2skcZRWznO3xEx1LLsAmRgK8dhI99Wo.RKYKqL5HlwYBmZDCcahNEBwRhl9akFXDXrPdSqkemj4&dib_tag=se&keywords=laptops&qid=1736962234&s=computers&sr=1-22&xpid=9x5mw5HGXik4p
"ASUS Vivobook 16X, 16"" FHD+, 144Hz 300nits, Intel Core i5-12500H 2.5 GHz, Creator/Gaming Laptop (16GB RAM/512GB SSD/RTX 3050/win 11/Office Home/50WHr Battery/Cool Silver/1.80 kg), K3605ZC-RP587WS","59,990","₹85,990",https:amazon.in//ASUS-Vivobook-300nits-i5-12500H-K3605ZC-RP587WS/dp/B0DDQ6HFR8/ref=sr_1_23?dib=eyJ2IjoiMSJ9.wP8-50EigEoi-zRMfROZwho_MIrocnyWOTGnHN1bUjOw1rYUgtwx4XgnamPllj1i0q16uHAfziMbNAUUd9SUNR-JY2lIYZyBloQTduyp3P93XDq8aErjoQFn9uWY4HacFFOvGlr8DNggin_y3If3t7CgLsa52GfavOI_-UCoTXIdKcTIhxRwonDiqq9rI-ecT3WD5CssVgeY5tvCAGMjthhcE_roZo0DETYKANUj2kE3UDqcipBOkImMpyu2OXDDL5B1wbpJSK8ygFW4IDsUXTe_bwga2mphw5U-ghccSgkpf6_BSWgKU5c2dH7SD8jUlyr82c_Nr01V2skcZRWznO3xEx1LLsAmRgK8dhI99Wo.RKYKqL5HlwYBmZDCcahNEBwRhl9akFXDXrPdSqkemj4&dib_tag=se&keywords=laptops&qid=1736962234&s=computers&sr=1-23&xpid=9x5mw5HGXik4p
"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Integrated AMD Graphics/Windows 11 Home/MSO 21/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN","36,990","₹58,390",https:amazon.in//Lenovo-IdeaPad-Laptop-Windows-82R400ERIN/dp/B0CP2KRYLM/ref=sr_1_24?dib=eyJ2IjoiMSJ9.wP8-50EigEoi-zRMfROZwho_MIrocnyWOTGnHN1bUjOw1rYUgtwx4XgnamPllj1i0q16uHAfziMbNAUUd9SUNR-JY2lIYZyBloQTduyp3P93XDq8aErjoQFn9uWY4HacFFOvGlr8DNggin_y3If3t7CgLsa52GfavOI_-UCoTXIdKcTIhxRwonDiqq9rI-ecT3WD5CssVgeY5tvCAGMjthhcE_roZo0DETYKANUj2kE3UDqcipBOkImMpyu2OXDDL5B1wbpJSK8ygFW4IDsUXTe_bwga2mphw5U-ghccSgkpf6_BSWgKU5c2dH7SD8jUlyr82c_Nr01V2skcZRWznO3xEx1LLsAmRgK8dhI99Wo.RKYKqL5HlwYBmZDCcahNEBwRhl9akFXDXrPdSqkemj4&dib_tag=se&keywords=laptops&qid=1736962234&s=computers&sr=1-24&xpid=9x5mw5HGXik4p
"Lenovo IdeaPad Slim 3 13th Gen Intel Core i7-13620H 15.6"" (38.1cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Intel UHD Graphics/Win 11/Office Home 2024/1Yr ADP Free/Grey/1.6Kg), 83EM00GTIN","60,990","₹86,890",https:amazon.in//Lenovo-IdeaPad-i7-13620H-Graphics-83EM00GTIN/dp/B0DL5N2TFC/ref=sr_1_3?dib=eyJ2IjoiMSJ9.wP8-50EigEoi-zRMfROZwho_MIrocnyWOTGnHN1bUjOw1rYUgtwx4XgnamPllj1i0q16uHAfziMbNAUUd9SUNR-JY2lIYZyBloQTduyp3P93XDq8aErjoQFn9uWY4HacFFOvGlr8DNggin_y3If3t7CgLsa52GfavOI_-UCoTXIdKcTIhxRwonDiqq9rI-ecT3WD5CssVgeY5tvCAGMjthhcE_roZo0DETYKANUj2kE3UDqcipBOkImMpyu2OXDDL5B1wbpJSK8ygFW4IDsUXTe_bwga2mphw5U-ghccSgkpf6_BSWgKU5c2dH7SD8jUlyr82c_Nr01V2skcZRWznO3xEx1LLsAmRgK8dhI99Wo.RKYKqL5HlwYBmZDCcahNEBwRhl9akFXDXrPdSqkemj4&dib_tag=se&keywords=laptops&qid=1736962234&s=computers&sr=1-3&xpid=9x5mw5HGXik4p
"Acer Aspire Lite AMD Ryzen 5-5625U Premium Thin and Light Laptop (16 GB RAM/512 GB SSD/Windows 11 Home) AL15-41, 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG","32,990","₹58,999",https:amazon.in//Acer-5-5625U-Premium-Windows-AL15-41/dp/B0DG2GCTD7/ref=sr_1_4?dib=eyJ2IjoiMSJ9.wP8-50EigEoi-zRMfROZwho_MIrocnyWOTGnHN1bUjOw1rYUgtwx4XgnamPllj1i0q16uHAfziMbNAUUd9SUNR-JY2lIYZyBloQTduyp3P93XDq8aErjoQFn9uWY4HacFFOvGlr8DNggin_y3If3t7CgLsa52GfavOI_-UCoTXIdKcTIhxRwonDiqq9rI-ecT3WD5CssVgeY5tvCAGMjthhcE_roZo0DETYKANUj2kE3UDqcipBOkImMpyu2OXDDL5B1wbpJSK8ygFW4IDsUXTe_bwga2mphw5U-ghccSgkpf6_BSWgKU5c2dH7SD8jUlyr82c_Nr01V2skcZRWznO3xEx1LLsAmRgK8dhI99Wo.RKYKqL5HlwYBmZDCcahNEBwRhl9akFXDXrPdSqkemj4&dib_tag=se&keywords=laptops&qid=1736962234&s=computers&sr=1-4&xpid=9x5mw5HGXik4p
"HP 15, 12th Gen Intel Core i5-1235U, 16GB DDR4, 512GB SSD, (Win 11, Office 21, Silver, 1.69kg), Anti-Glare, 15.6-inch(39.6cm) FHD Laptop, Intel Iris Xe Graphics, HD Camera, Backlit Keyboard, fy5009tu","47,990","₹62,417",https:amazon.in//HP-Keyboard-15-6-inch-fy5009TU-fd0111tu/dp/B0D4M66F6R/ref=sr_1_5?dib=eyJ2IjoiMSJ9.wP8-50EigEoi-zRMfROZwho_MIrocnyWOTGnHN1bUjOw1rYUgtwx4XgnamPllj1i0q16uHAfziMbNAUUd9SUNR-JY2lIYZyBloQTduyp3P93XDq8aErjoQFn9uWY4HacFFOvGlr8DNggin_y3If3t7CgLsa52GfavOI_-UCoTXIdKcTIhxRwonDiqq9rI-ecT3WD5CssVgeY5tvCAGMjthhcE_roZo0DETYKANUj2kE3UDqcipBOkImMpyu2OXDDL5B1wbpJSK8ygFW4IDsUXTe_bwga2mphw5U-ghccSgkpf6_BSWgKU5c2dH7SD8jUlyr82c_Nr01V2skcZRWznO3xEx1LLsAmRgK8dhI99Wo.RKYKqL5HlwYBmZDCcahNEBwRhl9akFXDXrPdSqkemj4&dib_tag=se&keywords=laptops&qid=1736962234&s=computers&sr=1-5&xpid=9x5mw5HGXik4p
"HP Victus, AMD Ryzen 5 5600H, NVIDIA RTX 3050, 16GB DDR4, 512GB SSD (Win11, Office21, Blue, 2.37kg) 144Hz, 9MS, IPS, 15.6-inch(39.6cm) Gaming Laptop, Backlit kb, Enhanced Cooling, fb0106AX/Fb0112AX","57,990","₹72,718",https:amazon.in//HP-GeForce-Graphics-Response-15-fb0106AX/dp/B0BWS9YNCX/ref=sr_1_6?dib=eyJ2IjoiMSJ9.wP8-50EigEoi-zRMfROZwho_MIrocnyWOTGnHN1bUjOw1rYUgtwx4XgnamPllj1i0q16uHAfziMbNAUUd9SUNR-JY2lIYZyBloQTduyp3P93XDq8aErjoQFn9uWY4HacFFOvGlr8DNggin_y3If3t7CgLsa52GfavOI_-UCoTXIdKcTIhxRwonDiqq9rI-ecT3WD5CssVgeY5tvCAGMjthhcE_roZo0DETYKANUj2kE3UDqcipBOkImMpyu2OXDDL5B1wbpJSK8ygFW4IDsUXTe_bwga2mphw5U-ghccSgkpf6_BSWgKU5c2dH7SD8jUlyr82c_Nr01V2skcZRWznO3xEx1LLsAmRgK8dhI99Wo.RKYKqL5HlwYBmZDCcahNEBwRhl9akFXDXrPdSqkemj4&dib_tag=se&keywords=laptops&qid=1736962234&s=computers&sr=1-6&xpid=9x5mw5HGXik4p
"HP Pavilion, 12th Gen Intel Core i5-1235U, 16GB DDR4, 512GB SSD, (Win 11, Office 21, Silver, 1.41kg) IPS, BrightView, 14-inch(35.6cm) FHD Laptop, Intel Iris Xe Graphics, HD camera, Backlit KB,dv2014TU","56,240","₹77,142",https:amazon.in//HP-Pavilion-Micro-Edge-Graphics-14-dv2014TU/dp/B0B1M9HYBT/ref=sr_1_7?dib=eyJ2IjoiMSJ9.wP8-50EigEoi-zRMfROZwho_MIrocnyWOTGnHN1bUjOw1rYUgtwx4XgnamPllj1i0q16uHAfziMbNAUUd9SUNR-JY2lIYZyBloQTduyp3P93XDq8aErjoQFn9uWY4HacFFOvGlr8DNggin_y3If3t7CgLsa52GfavOI_-UCoTXIdKcTIhxRwonDiqq9rI-ecT3WD5CssVgeY5tvCAGMjthhcE_roZo0DETYKANUj2kE3UDqcipBOkImMpyu2OXDDL5B1wbpJSK8ygFW4IDsUXTe_bwga2mphw5U-ghccSgkpf6_BSWgKU5c2dH7SD8jUlyr82c_Nr01V2skcZRWznO3xEx1LLsAmRgK8dhI99Wo.RKYKqL5HlwYBmZDCcahNEBwRhl9akFXDXrPdSqkemj4&dib_tag=se&keywords=laptops&qid=1736962234&s=computers&sr=1-7&xpid=9x5mw5HGXik4p
"HP Laptop 255 G9 (2024), AMD Ryzen 5 5625U Hexa Core - (8GB/512GB SSD/AMD Radeon Graphics) Thin and Light Business Laptop/15.6"" (39.62cm)/Silver/1.47 kg","29,890","₹35,000",https:amazon.in//HP-Laptop-255-G9-Ryzen/dp/B0DH8831VF/ref=sr_1_8?dib=eyJ2IjoiMSJ9.wP8-50EigEoi-zRMfROZwho_MIrocnyWOTGnHN1bUjOw1rYUgtwx4XgnamPllj1i0q16uHAfziMbNAUUd9SUNR-JY2lIYZyBloQTduyp3P93XDq8aErjoQFn9uWY4HacFFOvGlr8DNggin_y3If3t7CgLsa52GfavOI_-UCoTXIdKcTIhxRwonDiqq9rI-ecT3WD5CssVgeY5tvCAGMjthhcE_roZo0DETYKANUj2kE3UDqcipBOkImMpyu2OXDDL5B1wbpJSK8ygFW4IDsUXTe_bwga2mphw5U-ghccSgkpf6_BSWgKU5c2dH7SD8jUlyr82c_Nr01V2skcZRWznO3xEx1LLsAmRgK8dhI99Wo.RKYKqL5HlwYBmZDCcahNEBwRhl9akFXDXrPdSqkemj4&dib_tag=se&keywords=laptops&qid=1736962234&s=computers&sr=1-8&xpid=9x5mw5HGXik4p
"HP Laptop 250R G9 Intel Core i3 13th Gen 1315U - (8GB/512GB SSD/Intel UHD Graphics) Thin and Light Business Laptop/15.6"" (39.62cm)/Ash Grey/1.57 kg","31,490","₹49,990",https:amazon.in//HP-Laptop-250R-Intel-1315U/dp/B0DKGB5V4T/ref=sr_1_9?dib=eyJ2IjoiMSJ9.wP8-50EigEoi-zRMfROZwho_MIrocnyWOTGnHN1bUjOw1rYUgtwx4XgnamPllj1i0q16uHAfziMbNAUUd9SUNR-JY2lIYZyBloQTduyp3P93XDq8aErjoQFn9uWY4HacFFOvGlr8DNggin_y3If3t7CgLsa52GfavOI_-UCoTXIdKcTIhxRwonDiqq9rI-ecT3WD5CssVgeY5tvCAGMjthhcE_roZo0DETYKANUj2kE3UDqcipBOkImMpyu2OXDDL5B1wbpJSK8ygFW4IDsUXTe_bwga2mphw5U-ghccSgkpf6_BSWgKU5c2dH7SD8jUlyr82c_Nr01V2skcZRWznO3xEx1LLsAmRgK8dhI99Wo.RKYKqL5HlwYBmZDCcahNEBwRhl9akFXDXrPdSqkemj4&dib_tag=se&keywords=laptops&qid=1736962234&s=computers&sr=1-9&xpid=9x5mw5HGXik4p
"Acer Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/512 GB SSD/Win11 Home/38 WHR/HD Webcam) A325-45 with 39.63 cm (15.6"") HD Display, Pure Silver, 1.5 KG","22,990","₹33,999",https:amazon.in//Acer-Celeron-Processor-LPDDR4X-A325-45/dp/B0D7PYTTGH/ref=sr_1_25?dib=eyJ2IjoiMSJ9.ANjt8D7XJnKs2kwpVo732NQluUvRDa1SyFtmgOo5u14EpCqHiWQg7Ibh28EOfVg-b1SKt3gg58vJpeN33WgzgBCKD-u9RH5hg906ZpwlJiWQqz8D6SKzzTAxyK6BmQ2cmm5FPR38UJ114uM5nrKk7jt--M_DPzeDTbqxIBrEu_jH-81W971jBKv8LgOlfAx7jquYU7GNlVNdO0N-bu65u6oma66R1EBSXoZwnjWulTYDFBts9sIMsNzFoqmBdNLFkMdlTns7ZdeM5EMM5iBmcse1IlcCEWVnQj1xIBMtZqTV1ZhkoWs28Ft5mAPa7xqTsGtdisJyRCLz2Ksgpw24JQ-s8ir9OqOTQcD7kdK-8AM.WKtJ8ZeXU7uVAdwulA__zDQOtwa8VTqFJvGBAs_BtKc&dib_tag=se&keywords=laptops&qid=1736962249&s=computers&sr=1-25&xpid=9x5mw5HGXik4p
"Lenovo IdeaPad Slim 3 12th Gen Intel Core i5-12450H 14"" (35.5cm) FHD 250 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 21/1Yr Warranty/Alexa built-in/3 mon. Game Pass/Grey/1.37Kg), 83EQ005VIN","48,490","₹70,090",https:amazon.in//Lenovo-IdeaPad-i5-12450H-Warranty-83EQ005VIN/dp/B0D6MPVN7B/ref=sr_1_34?dib=eyJ2IjoiMSJ9.ANjt8D7XJnKs2kwpVo732NQluUvRDa1SyFtmgOo5u14EpCqHiWQg7Ibh28EOfVg-b1SKt3gg58vJpeN33WgzgBCKD-u9RH5hg906ZpwlJiWQqz8D6SKzzTAxyK6BmQ2cmm5FPR38UJ114uM5nrKk7jt--M_DPzeDTbqxIBrEu_jH-81W971jBKv8LgOlfAx7jquYU7GNlVNdO0N-bu65u6oma66R1EBSXoZwnjWulTYDFBts9sIMsNzFoqmBdNLFkMdlTns7ZdeM5EMM5iBmcse1IlcCEWVnQj1xIBMtZqTV1ZhkoWs28Ft5mAPa7xqTsGtdisJyRCLz2Ksgpw24JQ-s8ir9OqOTQcD7kdK-8AM.WKtJ8ZeXU7uVAdwulA__zDQOtwa8VTqFJvGBAs_BtKc&dib_tag=se&keywords=laptops&qid=1736962249&s=computers&sr=1-34&xpid=9x5mw5HGXik4p
"Apple MacBook Air Laptop: Apple M1 chip, 13.3-inch/33.74 cm Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Grey","69,990","₹89,900",https:amazon.in//Apple-MacBook-Chip-13-inch-256GB/dp/B08N5W4NNB/ref=sr_1_35?dib=eyJ2IjoiMSJ9.ANjt8D7XJnKs2kwpVo732NQluUvRDa1SyFtmgOo5u14EpCqHiWQg7Ibh28EOfVg-b1SKt3gg58vJpeN33WgzgBCKD-u9RH5hg906ZpwlJiWQqz8D6SKzzTAxyK6BmQ2cmm5FPR38UJ114uM5nrKk7jt--M_DPzeDTbqxIBrEu_jH-81W971jBKv8LgOlfAx7jquYU7GNlVNdO0N-bu65u6oma66R1EBSXoZwnjWulTYDFBts9sIMsNzFoqmBdNLFkMdlTns7ZdeM5EMM5iBmcse1IlcCEWVnQj1xIBMtZqTV1ZhkoWs28Ft5mAPa7xqTsGtdisJyRCLz2Ksgpw24JQ-s8ir9OqOTQcD7kdK-8AM.WKtJ8ZeXU7uVAdwulA__zDQOtwa8VTqFJvGBAs_BtKc&dib_tag=se&keywords=laptops&qid=1736962249&s=computers&sr=1-35&xpid=9x5mw5HGXik4p
